Student_ID,Math,English,Science,Study_Hours,Attendance,Sleep_Hours,Mobile_Usage,Assignment_Score,Previous_Exam_Score,Performance,Risk_Level,Weak_Subject
4039,1.23,-0.75,-0.54,0.39,0.34,1.17,0.9,-0.8,0.31,Average,Low Risk,English
4040,0.42,0.95,1.48,-0.58,-0.22,-1.44,1.39,0.41,0.91,Good,Medium Risk,Math
4041,1.7,-1.41,0.12,1.83,-1.27,1.17,-1.03,0.41,-0.2,Average,High Risk,English
4042,-0.52,0.85,-0.49,1.35,-0.36,-1.44,0.9,1.72,0.68,Average,Medium Risk,Math
4043,0.8,0.24,0.92,1.35,1.26,0.52,-0.07,0.18,-0.76,Average,Low Risk,English
4044,0.75,-1.23,0.4,-0.58,-0.01,-0.79,-1.52,0.08,-0.81,Average,Medium Risk,English
4045,-0.57,-0.05,-0.78,1.83,-0.71,-1.44,-1.03,0.32,1.65,Average,Medium Risk,Science
4046,-0.19,1.61,-0.87,-1.06,1.19,1.82,-0.07,-0.94,0.86,Average,Low Risk,Science
4047,1.56,-1.37,1.63,-1.06,-0.5,1.17,-1.03,-0.94,-0.85,Average,Medium Risk,English
4048,1.04,1.56,-0.96,-1.06,-1.34,-0.79,0.42,0.83,0.31,Average,High Risk,Science
4049,0.8,0.14,-1.53,-1.06,-0.85,1.17,1.87,0.46,0.91,Average,Medium Risk,Science
4050,0.71,-1.56,0.87,0.39,0.56,-1.44,-1.03,0.27,0.58,Average,Low Risk,English
4051,1.65,1.65,-0.54,-1.54,-0.57,-0.14,0.9,0.27,-0.02,Good,High Risk,Science
4052,0.09,0.47,0.78,0.87,0.06,0.52,0.9,1.34,-0.2,Average,Medium Risk,Math
4053,-1.37,0.61,1.25,-1.06,-0.57,1.17,1.87,-0.62,-0.67,Average,Medium Risk,Math
4054,1.04,0.9,0.92,-1.06,1.96,1.17,1.87,-1.41,0.26,Average,Low Risk,English
4055,-1.04,0.76,-0.78,0.87,0.7,1.17,0.42,-0.76,0.68,Average,Low Risk,Math
4056,-0.57,0.71,0.5,-0.58,1.19,-0.14,0.9,-0.06,-0.76,Average,Low Risk,Math
4057,1.42,-0.38,-0.59,-0.09,0.27,1.17,1.39,0.41,-0.25,Average,Low Risk,Science
4058,0.42,-0.19,-1.06,-1.06,-0.57,-1.44,-1.52,-0.76,-0.67,Average,Medium Risk,Science
4059,0.38,0.05,-0.21,-1.06,1.33,1.17,-1.52,-0.71,-0.07,Average,Low Risk,Science
4060,1.46,0.9,1.39,-0.58,1.4,0.52,1.87,0.22,-1.22,Average,Low Risk,English
4061,-1.33,1.13,0.45,-0.09,1.54,-0.14,0.42,0.55,1.23,Average,Low Risk,Math
4062,1.6,0.0,0.02,-0.09,-0.29,1.17,0.9,0.04,-0.85,Average,Medium Risk,English
4063,0.71,0.66,-0.35,-0.09,0.48,1.17,-0.55,1.58,0.68,Good,Low Risk,Science
4064,-1.33,0.0,-1.11,-0.58,-0.92,1.82,0.9,1.58,1.09,Average,High Risk,Math
4065,1.13,-1.23,1.11,-0.58,-0.71,1.17,-1.03,0.27,1.28,Average,Medium Risk,English
4066,0.99,0.71,1.44,-0.58,0.91,-0.79,0.9,-0.66,1.14,Good,Low Risk,English
4067,0.61,-0.75,1.34,1.35,1.4,1.82,-0.55,1.44,0.91,Good,Low Risk,English
4068,0.52,0.28,0.31,-1.54,0.13,1.82,0.42,1.67,0.21,Good,High Risk,English
4069,-0.33,0.24,1.58,-1.54,-1.34,-0.14,-1.52,-0.01,-0.16,Average,High Risk,Math
4070,0.33,1.18,-0.92,-1.06,-0.15,1.82,0.9,-0.01,1.42,Average,Medium Risk,Science
4071,0.8,-0.05,0.45,-1.54,0.91,1.17,0.42,-1.22,-0.85,Average,High Risk,English
4072,0.66,0.9,0.5,-1.06,1.19,-0.14,-0.55,0.83,-0.2,Average,Low Risk,Science
4073,0.14,1.42,-0.26,-1.06,-0.99,1.82,0.42,-0.38,0.4,Average,High Risk,Science
4074,-1.47,1.28,-0.87,-1.54,0.2,1.82,-0.07,-1.5,-0.16,Average,High Risk,Math
4075,-0.52,0.9,-0.07,-1.06,-0.15,-0.14,-0.55,0.55,1.56,Average,Medium Risk,Math
4076,1.13,0.61,-0.16,-0.58,-0.71,1.17,-1.52,-0.15,0.12,Average,Medium Risk,Science
4077,1.6,-0.19,-0.02,-1.54,1.26,-1.44,0.9,1.58,-0.9,Average,High Risk,English
4078,0.38,1.04,1.72,-0.09,1.4,0.52,0.42,0.88,0.4,Good,Low Risk,Math
4079,-1.09,-1.32,-0.78,0.87,-0.43,0.52,1.87,0.36,1.0,Average,Medium Risk,English
4080,-0.24,-0.94,-0.07,-1.06,0.2,1.82,0.9,1.48,1.42,Average,Low Risk,English
4081,0.28,-0.71,-1.39,0.87,-0.15,1.82,1.39,0.46,1.65,Average,Medium Risk,Science
4082,-0.52,0.28,1.44,1.83,0.06,1.17,1.39,-0.43,0.68,Average,Medium Risk,Math
4083,0.85,-1.37,-0.82,-0.58,-0.57,-1.44,-0.55,-1.36,1.46,Average,Medium Risk,English
4084,-0.71,-1.37,1.11,-1.54,-0.43,-1.44,-0.07,0.55,0.63,Average,High Risk,English
4085,1.18,0.71,0.21,0.87,-1.48,-1.44,-1.03,0.08,0.07,Average,High Risk,Science
4086,0.8,1.65,1.53,0.87,-0.29,-1.44,-0.07,1.25,-0.53,Good,Medium Risk,Math
4087,0.61,-0.9,-1.48,1.35,1.05,-0.14,-1.52,0.97,1.05,Average,Low Risk,Science
4088,1.46,1.42,1.06,-0.58,0.27,1.82,1.39,0.46,-0.53,Good,Low Risk,Science
4089,-1.42,0.8,0.35,-0.09,1.96,-0.14,1.39,0.18,0.26,Average,Low Risk,Math
4090,-0.57,1.09,0.45,-1.06,-1.55,1.82,-0.55,-0.8,-1.22,Average,High Risk,Math
4091,-0.24,1.46,0.26,-1.06,1.05,1.17,1.39,0.27,0.12,Average,Low Risk,Math
4092,-0.66,-1.27,-0.63,-0.09,-1.41,0.52,1.87,-1.41,0.4,Poor,High Risk,English
4093,-0.05,-0.61,-1.58,1.35,0.2,-0.79,-1.03,1.2,1.46,Average,Low Risk,Science
4094,-0.52,1.28,-1.44,0.39,-0.29,-1.44,0.42,1.06,-0.34,Average,Medium Risk,Science
4095,0.33,1.18,-0.49,1.35,-0.85,-1.44,-0.55,-0.71,1.51,Average,Medium Risk,Science
4096,0.94,0.0,-1.48,-0.58,-1.55,0.52,0.9,1.06,-0.62,Average,High Risk,Science
4097,-1.42,0.57,-0.02,-1.54,-0.64,1.82,1.87,-1.46,1.19,Average,High Risk,Math
4098,0.38,-0.28,0.64,0.87,-1.41,-1.44,0.42,-0.06,-0.07,Average,High Risk,English
4099,-1.09,0.19,-0.82,1.83,-1.2,0.52,1.39,-0.34,0.49,Average,High Risk,Math
4100,-0.33,0.95,-0.35,0.39,-0.36,-0.14,0.42,-1.18,0.12,Average,Medium Risk,Math
4101,-0.24,-1.04,0.31,-1.54,1.75,-0.79,1.87,0.27,0.31,Average,High Risk,English
4102,-0.85,0.85,-0.63,1.35,-0.78,-1.44,-1.03,0.78,0.95,Average,Medium Risk,Math
4103,-1.37,1.32,-0.3,-0.09,0.2,0.52,-1.03,-0.52,-0.3,Average,Low Risk,Math
4104,-1.51,-1.18,-1.15,0.39,-0.08,1.82,0.42,1.53,1.33,Average,Medium Risk,Math
4105,-0.95,1.56,-1.53,1.83,0.48,1.82,1.87,-0.71,1.37,Average,Low Risk,Science
4106,-0.1,1.18,0.64,1.35,-0.5,1.82,-1.52,1.72,1.65,Good,Medium Risk,Math
4107,-0.99,0.9,-1.11,0.39,-0.15,0.52,-1.52,1.02,1.6,Average,Medium Risk,Science
4108,0.75,-0.33,-0.54,-1.06,0.2,-1.44,0.42,1.67,-1.36,Average,Low Risk,Science
4109,0.33,0.38,0.54,-0.09,0.34,-0.14,-1.52,1.11,1.33,Good,Low Risk,Math
4110,0.19,1.13,1.48,-0.58,1.26,-0.79,1.87,0.04,1.05,Good,Low Risk,Math
4111,1.46,1.61,1.2,-0.58,0.7,-1.44,0.9,0.55,0.72,Good,Low Risk,Science
4112,-1.47,-0.33,-0.16,1.35,-0.71,1.17,-0.55,0.5,-0.07,Average,Medium Risk,Math
4113,-0.38,0.95,1.53,0.39,-0.92,-0.14,1.87,-1.55,0.26,Average,High Risk,Math
4114,-0.29,0.52,0.78,-0.09,-1.41,-0.79,0.42,-0.48,0.35,Average,High Risk,Math
4115,-0.14,-0.33,1.01,0.39,-0.15,-0.14,1.39,-0.62,0.95,Average,Medium Risk,English
4116,-1.51,0.85,1.16,-1.54,-1.55,-1.44,0.9,-0.29,0.68,Average,High Risk,Math
4117,-0.05,1.65,0.59,0.39,1.12,0.52,-1.03,-0.62,1.37,Good,Low Risk,Math
4118,-0.57,1.75,-1.34,-1.06,1.89,1.82,-0.07,-0.24,0.82,Average,Low Risk,Science
4119,1.27,0.0,-0.96,0.39,1.4,1.17,-0.55,-0.01,1.05,Average,Low Risk,Science
4120,1.56,0.47,-1.44,1.35,-0.22,-0.79,0.42,1.53,1.6,Good,Medium Risk,Science
4121,0.71,-0.9,0.59,-0.58,0.13,1.82,-0.55,-0.15,0.17,Average,Medium Risk,English
4122,-1.09,-0.71,-0.73,1.35,-1.2,-1.44,-0.07,0.88,0.72,Average,High Risk,Math
4123,-1.09,0.9,1.16,-1.06,-1.27,1.17,-0.07,-0.29,0.35,Average,High Risk,Math
4124,-1.56,1.51,1.72,-0.58,1.68,1.82,-1.03,1.2,1.0,Good,Low Risk,Math
4125,-0.81,-0.8,0.54,-0.09,-1.48,1.17,-0.55,1.02,1.05,Average,High Risk,Math
4126,1.6,1.75,0.97,-1.06,0.27,1.17,1.87,0.13,-0.25,Good,Low Risk,Science
4127,-1.56,1.28,0.31,1.83,0.34,0.52,1.39,0.83,-0.34,Average,Low Risk,Math
4128,-1.09,-1.13,0.02,0.39,-1.41,1.17,1.39,0.22,1.33,Average,High Risk,English
4129,0.19,-0.71,0.45,1.83,0.7,1.17,-0.55,0.6,0.77,Average,Low Risk,English
4130,0.42,0.38,-0.54,0.39,-0.99,-0.79,-1.03,-0.48,-0.16,Average,High Risk,Science
4131,-1.18,1.7,-1.58,-0.09,1.47,-1.44,0.42,0.74,0.12,Average,Low Risk,Science
4132,-0.9,0.33,-1.06,0.39,-0.78,-1.44,1.87,0.13,1.65,Average,Medium Risk,Science
4133,-0.9,-0.57,-0.35,-0.09,0.34,1.17,0.42,1.2,0.72,Average,Low Risk,Math
4134,-0.47,1.13,-0.12,1.35,-0.22,-0.79,-1.52,0.92,-0.67,Average,Medium Risk,Math
4135,-0.66,0.52,0.78,-0.09,0.13,-0.79,-0.07,-0.8,1.09,Average,Medium Risk,Math
4136,0.56,0.24,-0.4,0.87,-0.99,1.82,-0.07,1.34,0.95,Average,High Risk,Science
4137,-1.47,0.52,-0.49,-0.58,-1.06,-0.79,1.39,-1.32,-1.04,Poor,High Risk,Math
4138,-0.52,-0.85,-0.35,0.87,0.13,-0.79,1.87,0.46,0.35,Average,Medium Risk,English
4139,1.65,1.28,1.11,1.83,-0.01,1.17,0.42,0.41,0.68,Good,Medium Risk,Science
4140,0.75,-0.66,0.83,0.39,-0.5,1.17,-0.07,-0.9,-0.81,Average,Medium Risk,English
4141,-0.81,1.23,1.67,0.87,0.48,0.52,-1.52,-1.41,-1.13,Average,Low Risk,Math
4142,-0.24,-1.51,-0.3,1.35,0.2,-1.44,1.87,0.64,-0.39,Average,Low Risk,English
4143,1.51,-1.51,-0.07,0.39,-1.48,-0.14,-0.07,-1.18,-0.67,Average,High Risk,English
4144,1.56,-0.05,1.48,0.87,1.4,-0.79,-0.07,-0.62,0.77,Good,Low Risk,English
4145,0.42,0.85,-0.02,-0.58,-1.34,1.82,-0.07,-0.71,-0.99,Average,High Risk,Science
4146,0.99,-1.13,0.35,-0.09,0.7,-0.14,-1.03,-0.94,0.58,Average,Low Risk,English
4147,0.52,0.33,1.3,-1.54,0.77,1.17,-0.07,1.11,0.17,Good,High Risk,English
4148,0.61,0.95,0.26,-1.54,-0.01,1.82,0.42,-0.2,-0.39,Average,High Risk,Science
4149,-0.0,0.66,0.07,1.83,-0.99,-0.14,1.87,-0.85,-0.95,Average,High Risk,Math
4150,-1.37,1.61,-1.44,0.87,1.19,0.52,-1.03,1.25,-0.25,Average,Low Risk,Science
4151,-0.85,1.23,0.07,-0.09,-1.41,0.52,1.39,1.72,-0.85,Average,High Risk,Math
4152,0.94,1.56,-0.63,1.83,0.41,1.82,1.87,-0.52,-0.3,Average,Low Risk,Science
4153,-1.51,0.43,-0.78,-0.58,0.2,-0.14,0.42,0.78,-0.9,Average,Low Risk,Math
4154,-0.71,0.43,1.39,0.39,1.96,1.17,0.42,-0.71,-0.11,Average,Low Risk,Math
4155,0.42,1.13,-1.01,-1.06,-0.22,-1.44,-1.03,-0.76,-1.32,Average,Medium Risk,Science
4156,-0.14,1.37,-1.11,0.39,-0.92,0.52,-1.03,0.6,0.72,Average,High Risk,Science
4157,-0.62,1.23,0.21,0.39,-1.34,1.17,-0.55,0.22,0.4,Average,High Risk,Math
4158,0.8,-0.19,-0.59,-0.58,-0.36,1.82,-1.03,-0.57,0.95,Average,Medium Risk,Science
4159,-0.19,0.71,0.97,0.87,-0.78,1.82,0.42,0.88,1.42,Good,Medium Risk,Math
4160,-0.43,-0.61,-0.45,1.35,-1.41,-0.14,0.42,-0.01,0.54,Average,High Risk,English
4161,1.27,-1.46,0.12,1.83,1.96,-0.79,-0.07,-1.13,1.46,Average,Low Risk,English
4162,0.38,-0.38,-1.15,-1.54,1.96,1.17,1.87,0.36,-1.36,Average,High Risk,Science
4163,-1.04,-0.99,-0.07,-0.58,0.84,1.17,0.42,-0.71,-0.11,Average,Low Risk,Math
4164,-0.76,1.46,0.78,-0.09,1.68,1.82,1.87,0.74,0.4,Average,Low Risk,Math
4165,1.08,0.85,-1.15,0.39,0.63,-1.44,0.9,1.53,1.6,Good,Low Risk,Science
4166,-0.38,-1.04,-1.15,1.35,0.27,-1.44,-1.03,-0.01,0.86,Average,Low Risk,Science
4167,1.7,0.52,-1.25,-0.58,-0.08,-1.44,0.9,1.58,0.54,Good,Medium Risk,Science
4168,1.23,-0.09,-0.82,-0.09,1.82,-1.44,0.42,0.88,1.56,Average,Low Risk,Science
4169,0.94,-0.71,1.44,-0.58,-0.08,1.17,-0.55,-0.8,-0.81,Average,Medium Risk,English
4170,0.99,1.32,0.21,-1.54,0.48,1.82,0.9,1.53,0.58,Good,High Risk,Science
4171,-0.62,0.05,-1.2,1.35,0.06,1.82,-1.52,-0.38,-0.85,Average,Medium Risk,Science
4172,-0.19,-0.05,-0.73,0.87,1.26,1.17,-1.03,0.46,1.33,Average,Low Risk,Science
4173,-0.99,1.37,-0.16,-0.58,1.54,-1.44,0.9,-0.43,-1.22,Average,Low Risk,Math
4174,0.52,0.71,-1.53,-1.54,-0.08,0.52,-0.07,1.06,-0.57,Average,High Risk,Science
4175,-0.71,-1.37,0.87,-1.06,1.47,-1.44,0.42,-0.99,0.4,Average,Low Risk,English
4176,0.09,0.8,0.5,-1.06,-1.13,1.82,-0.55,1.16,1.51,Good,High Risk,Math
4177,1.32,0.05,0.26,-0.58,-1.2,1.82,-1.03,-1.46,1.09,Average,High Risk,English
4178,1.7,-1.41,0.26,-0.09,-0.15,1.17,-1.52,-1.13,0.49,Average,Medium Risk,English
4179,-1.18,0.24,-1.2,1.35,1.19,1.17,-1.52,1.11,0.03,Average,Low Risk,Math
4180,-1.28,0.19,-0.3,-0.09,0.84,1.17,0.42,0.83,1.37,Average,Low Risk,Math
4181,0.9,-0.52,-0.59,-1.06,1.75,-0.79,-1.03,-0.85,0.21,Average,Low Risk,Science
4182,1.6,1.51,-0.59,1.35,0.91,1.17,-0.55,0.78,0.26,Good,Low Risk,Science
4183,-0.33,-0.23,0.07,-1.54,1.75,1.82,1.87,0.92,-0.95,Average,High Risk,Math
4184,-0.85,0.95,-0.96,-1.06,1.26,0.52,0.42,-1.55,-0.39,Average,Low Risk,Science
4185,-1.47,1.37,0.83,-1.54,-0.71,-0.79,0.42,0.92,0.07,Average,High Risk,Math
4186,1.27,-0.14,-0.82,0.87,1.33,1.82,0.42,0.18,0.95,Average,Low Risk,Science
4187,1.75,0.61,1.58,-1.54,1.61,-1.44,-0.55,0.64,-0.71,Good,High Risk,English
4188,-1.09,-1.04,1.48,-1.06,0.56,0.52,-1.52,0.74,-0.48,Average,Low Risk,Math
4189,-0.71,-0.42,0.78,-1.06,1.47,1.82,-1.52,-0.9,-1.32,Average,Low Risk,Math
4190,-0.62,1.51,-1.11,-1.54,-0.01,1.17,-0.07,0.08,-1.13,Average,High Risk,Science
4191,1.56,0.71,-0.12,-0.09,-0.78,-1.44,1.87,1.11,-0.9,Average,Medium Risk,Science
4192,0.09,0.05,0.31,0.39,-0.57,-0.14,1.87,-0.99,-0.07,Average,Medium Risk,English
4193,0.47,0.8,1.67,1.35,1.75,1.17,1.39,1.02,-0.57,Good,Low Risk,Math
4194,0.14,1.56,-0.54,1.35,0.56,-0.79,1.87,0.22,1.7,Good,Low Risk,Science
4195,1.27,-1.41,0.87,0.87,0.34,-0.14,1.87,0.36,-1.27,Average,Low Risk,English
4196,1.08,-1.13,1.44,1.35,1.33,1.82,-1.52,1.16,1.74,Good,Low Risk,English
4197,1.75,-0.61,-1.01,1.35,-0.22,-0.14,-0.07,0.69,0.44,Average,Medium Risk,Science
4198,0.23,0.76,-1.34,-1.54,-1.2,-0.14,-0.55,-0.43,-0.71,Average,High Risk,Science
4199,0.04,0.9,0.73,0.87,0.27,-1.44,1.39,-1.13,1.33,Average,Low Risk,Math
4200,-0.43,-0.94,-1.34,-0.09,1.26,1.82,-0.07,1.11,1.56,Average,Low Risk,Science
4201,-0.33,1.51,-1.44,-0.58,1.12,-0.14,-1.03,0.6,0.49,Average,Low Risk,Science
4202,1.42,-0.05,0.83,-1.06,-1.41,-0.14,-1.52,0.41,-0.9,Average,High Risk,English
4203,0.19,0.85,1.2,1.83,-0.64,-0.79,-0.55,0.64,-0.67,Average,Medium Risk,Math
4204,-0.38,-0.8,-0.21,-0.58,-0.71,-0.14,-1.03,1.44,-0.9,Average,Medium Risk,English
4205,0.75,1.46,1.3,-0.09,1.75,1.82,-0.07,-0.48,-1.41,Average,Low Risk,Math
4206,-0.0,1.42,-0.26,-0.09,-0.08,0.52,-1.52,-1.27,-0.76,Average,Medium Risk,Science
4207,1.27,-1.08,1.44,-1.06,-0.22,0.52,-0.55,-0.57,1.23,Average,Medium Risk,English
4208,0.14,-0.99,-0.45,-0.09,0.91,-0.14,1.87,-0.43,-0.53,Average,Low Risk,English
4209,0.04,-0.09,0.64,-1.06,-1.13,1.17,1.39,-0.8,-0.3,Average,High Risk,English
4210,0.28,0.71,0.92,0.87,0.13,-1.44,-0.55,-0.66,0.44,Average,Medium Risk,Math
4211,-0.05,0.0,0.73,0.39,-0.29,1.17,1.39,1.72,-0.95,Average,Medium Risk,Math
4212,-1.18,0.14,-0.92,0.87,-0.15,-0.79,1.87,0.27,-0.39,Average,Medium Risk,Math
4213,1.27,-0.85,0.35,0.87,1.47,0.52,1.39,1.25,0.21,Average,Low Risk,English
4214,-1.09,0.43,1.01,-0.58,0.84,1.17,-0.07,-0.62,-0.07,Average,Low Risk,Math
4215,-0.14,-0.99,1.63,-0.09,1.82,0.52,0.9,-1.55,-1.22,Average,Low Risk,English
4216,-1.47,0.24,-0.26,0.39,-0.92,1.17,-1.03,-0.48,1.7,Average,High Risk,Math
4217,1.27,-0.94,-0.16,-0.09,1.33,-0.14,1.87,1.06,0.77,Average,Low Risk,English
4218,0.09,-1.13,-1.53,1.35,0.27,0.52,-0.55,1.2,1.74,Average,Low Risk,Science
4219,-0.05,-0.9,-1.39,-1.06,-0.01,0.52,-0.55,0.41,-0.16,Average,Medium Risk,Science
4220,-0.29,-0.71,0.12,1.83,0.84,-0.14,1.87,-0.9,-0.44,Average,Low Risk,English
4221,0.9,-0.75,-1.44,1.35,1.82,-0.14,0.9,-0.71,-0.02,Average,Low Risk,Science
4222,0.99,-0.28,-0.54,1.83,-0.15,-1.44,0.42,-0.2,-0.85,Average,Medium Risk,Science
4223,-0.38,1.13,-0.68,-1.54,0.77,1.17,0.42,-0.34,0.63,Average,High Risk,Science
4224,1.18,-0.28,-1.53,1.35,-1.06,-0.79,-1.03,0.13,-0.53,Average,High Risk,Science
4225,1.32,-1.51,0.26,0.87,0.41,1.82,0.42,-0.38,-0.53,Average,Low Risk,English
4226,-1.56,-0.19,0.97,1.83,0.41,-0.79,-1.52,1.3,-0.71,Average,Low Risk,Math
4227,0.8,0.47,-0.3,-0.58,1.12,-1.44,0.42,-0.06,-0.95,Average,Low Risk,Science
4228,1.46,0.9,0.45,0.39,1.05,0.52,-1.03,-1.04,-0.02,Average,Low Risk,Science
4229,-0.0,-0.9,-0.12,0.87,0.77,-0.79,0.9,-0.62,0.03,Average,Low Risk,English
4230,1.32,0.28,0.12,0.39,0.13,-0.14,0.42,0.55,0.35,Average,Medium Risk,Science
4231,-1.51,1.46,1.58,1.83,1.89,-0.14,-0.55,-0.01,-0.44,Average,Low Risk,Math
4232,1.37,0.66,0.02,-1.54,-1.41,-0.14,-1.03,0.55,-0.95,Average,High Risk,Science
4233,-0.38,1.51,1.63,0.87,-0.78,-1.44,1.87,-0.24,0.91,Good,Medium Risk,Math
4234,1.18,-0.33,-0.54,1.35,-0.01,0.52,1.87,0.32,-0.76,Average,Medium Risk,Science
4235,0.19,-0.05,-0.35,-1.54,0.77,-0.14,1.87,-0.94,-1.18,Average,High Risk,Science
4236,0.85,1.7,-0.96,-1.06,-1.06,1.82,0.9,-0.71,-0.71,Average,High Risk,Science
4237,0.66,0.66,-0.16,1.35,0.91,-0.14,1.87,1.72,0.77,Good,Low Risk,Science
4238,0.33,1.18,0.92,-0.09,1.61,-0.79,1.39,0.97,0.35,Good,Low Risk,Math
4239,-0.1,1.04,-0.63,-1.54,0.91,-0.14,-1.03,0.83,-0.11,Average,High Risk,Science
4240,1.7,0.71,-0.21,-0.09,0.56,1.82,0.9,0.88,1.46,Good,Low Risk,Science
4241,0.09,-0.09,0.07,0.39,0.91,-0.79,-0.55,-0.48,-1.46,Average,Low Risk,English
4242,-0.24,1.37,0.45,0.87,0.77,-0.14,-0.55,0.92,1.42,Good,Low Risk,Math
4243,0.94,-1.32,1.25,0.87,1.19,-1.44,1.39,-0.52,-0.3,Average,Low Risk,English
4244,-0.38,-0.85,1.25,0.39,1.05,-1.44,0.42,-0.57,0.21,Average,Low Risk,English
4245,0.47,-1.18,-0.68,1.83,0.41,-0.79,-0.07,0.78,-1.5,Average,Low Risk,English
4246,-0.29,-0.85,-0.02,-0.58,0.84,-0.79,-0.55,-0.43,1.23,Average,Low Risk,English
4247,0.9,1.56,-1.06,-0.58,1.47,-0.79,-1.52,1.39,-1.27,Average,Low Risk,Science
4248,-0.38,0.38,-0.3,0.39,1.61,1.17,-0.55,-0.06,0.72,Average,Low Risk,Math
4249,1.04,0.9,0.59,1.83,1.82,0.52,1.39,-0.71,-1.41,Average,Low Risk,Science
4250,0.28,-1.23,-1.06,1.35,0.56,1.17,-0.07,-0.99,0.91,Average,Low Risk,English
4251,0.9,-0.38,-0.4,0.39,0.06,-0.79,0.9,0.88,-1.22,Average,Medium Risk,English
4252,0.09,1.7,-0.92,-1.54,0.34,0.52,1.39,-0.43,0.21,Average,High Risk,Science
4253,-0.76,0.57,-0.21,0.87,0.06,-1.44,0.9,-0.1,1.05,Average,Medium Risk,Math
4254,-0.62,-0.09,-0.26,1.83,0.91,1.82,0.9,1.53,-0.76,Average,Low Risk,Math
4255,-0.81,0.0,1.06,-1.54,-0.5,-0.79,-0.55,-0.34,0.17,Average,High Risk,Math
4256,1.32,-1.27,0.59,-1.06,0.06,1.17,1.87,-1.04,1.0,Average,Medium Risk,English
4257,0.56,0.28,-0.21,1.83,1.4,1.82,0.9,1.53,1.0,Good,Low Risk,Science
4258,-0.05,0.47,0.83,-1.54,-0.71,-0.79,1.87,0.22,-0.85,Average,High Risk,Math
4259,1.32,0.14,-1.11,-0.58,0.06,0.52,-0.07,-0.71,-0.99,Average,Medium Risk,Science
4260,0.85,-0.33,-0.45,1.35,-0.92,-0.79,0.9,-0.15,0.35,Average,High Risk,Science
4261,0.9,0.66,0.97,0.39,1.82,-1.44,-1.52,-0.9,-0.34,Average,Low Risk,English
4262,-1.18,0.14,1.3,1.35,1.82,-0.14,-0.07,-1.04,0.86,Average,Low Risk,Math
4263,1.42,-1.51,1.25,0.87,-1.13,0.52,0.42,0.92,-1.22,Average,High Risk,English
4264,-1.47,-0.61,1.3,1.35,-0.64,-1.44,-1.52,-1.18,-0.25,Average,Medium Risk,Math
4265,0.94,-1.27,-1.2,0.87,-0.57,-0.79,-0.55,-0.48,0.44,Average,Medium Risk,English
4266,1.04,1.32,1.25,0.39,-1.41,1.82,0.42,-1.22,1.46,Good,High Risk,Math
4267,-0.99,-0.71,1.06,-1.54,-1.55,-1.44,1.39,0.08,1.09,Average,High Risk,Math
4268,-0.33,1.65,-0.21,-0.09,1.12,-1.44,-1.52,-0.24,0.91,Average,Low Risk,Math
4269,-0.52,-0.99,1.44,1.35,1.82,-0.14,-1.03,1.39,-1.13,Average,Low Risk,English
4270,1.18,0.66,0.45,1.35,1.19,0.52,-1.52,-1.5,0.4,Average,Low Risk,Science
4271,0.66,0.57,0.92,-0.09,1.89,0.52,1.39,-0.85,-1.08,Average,Low Risk,English
4272,1.75,0.38,1.53,1.83,-0.01,1.17,1.39,1.39,-1.5,Good,Medium Risk,English
4273,-1.04,0.76,1.72,0.39,-0.71,-0.79,0.42,1.3,0.63,Good,Medium Risk,Math
4274,-1.18,1.37,1.16,1.83,0.84,1.17,-0.55,0.04,0.82,Average,Low Risk,Math
4275,-1.33,0.0,0.12,-1.06,-0.08,-0.14,0.42,0.83,-0.95,Average,Medium Risk,Math
4276,1.6,0.76,0.21,-1.06,-0.64,0.52,1.39,-0.48,1.14,Good,Medium Risk,Science
4277,-0.19,1.04,-1.01,1.83,1.89,1.82,-1.52,-0.8,0.07,Average,Low Risk,Science
4278,0.56,1.65,-1.01,-1.06,1.68,1.82,0.9,-1.5,0.91,Average,Low Risk,Science
4279,-0.99,1.37,-0.35,1.83,0.2,1.82,-1.03,-0.06,0.12,Average,Low Risk,Math
4280,-0.62,-0.47,0.21,0.87,-0.57,-1.44,-1.52,-1.5,-0.3,Average,Medium Risk,Math
4281,1.32,0.8,-1.58,-0.58,-0.64,1.17,-0.55,1.53,-1.18,Average,Medium Risk,Science
4282,0.14,0.85,0.68,1.35,-1.2,-0.79,-0.55,-0.71,-0.48,Average,High Risk,Math
4283,-0.29,-0.9,0.78,0.39,0.48,-1.44,1.87,-0.85,1.19,Average,Low Risk,English
4284,-1.04,1.75,-1.53,-0.09,0.98,-0.14,-0.07,0.36,1.23,Average,Low Risk,Science
4285,0.61,-0.14,-0.4,-0.58,1.47,-0.79,1.87,-0.85,-0.44,Average,Low Risk,Science
4286,1.46,-1.08,-0.21,-0.58,1.4,-1.44,0.42,-0.1,0.49,Average,Low Risk,English
4287,1.42,-1.08,1.72,-0.58,1.33,0.52,1.39,-0.48,-0.67,Average,Low Risk,English
4288,-0.95,-0.09,-0.26,-1.54,1.82,1.82,-0.55,1.67,0.54,Average,High Risk,Math
4289,0.71,1.23,-1.39,-1.06,1.54,0.52,-1.03,1.39,-0.3,Average,Low Risk,Science
4290,1.04,-1.37,-0.02,1.35,1.61,-1.44,0.42,-0.43,1.65,Average,Low Risk,English
4291,-1.51,1.61,0.5,-1.06,-0.78,1.17,1.87,0.5,1.56,Average,Medium Risk,Math
